icao24,origin_country,velocity,on_ground
ac2d32,United States,255.95,False
3c648a,Germany,228.1,False
ad17c5,United States,36.76,False
3c648d,Germany,249.16,False
0d0e68,Mexico,0.0,True
3c648c,Germany,214.65,False
3c648b,Germany,217.66,False
390988,France,36.38,False
3c648f,Germany,86.12,False
3c6498,Germany,88.57,False
3c6427,Germany,222.63,False
4b2947,Switzerland,54.18,False
3c6426,Germany,231.38,False
151de2,Russian Federation,4.66,False
c080dc,Canada,130.73,False
c080db,Canada,4.12,True
a06815,United States,60.19,False
abd7d1,United States,119.52,False
aada0f,United States,108.87,False
a6b48f,United States,1.54,True
403bf4,United Kingdom,49.71,False
440c8c,Austria,221.32,False
403bdf,United Kingdom,44.77,False
3c6433,Germany,238.71,False
e49218,Brazil,264.35,False
a6b47c,United States,234.3,False
3c6449,Germany,105.19,False
3c6447,Germany,136.03,False
a4cf26,United States,252.58,False
0d0e12,Mexico,231.22,False
84106c,Japan,78.17,False
abc4be,United States,50.94,False
4b161f,Switzerland,237.88,False
7583a5,Philippines,222.72,False
151dfd,Russian Federation,80.27,False
3c6441,Germany,219.5,False
7820fc,China,95.73,False
4b161b,Switzerland,235.45,False
3c6445,Germany,10.8,True
3c6444,Germany,133.17,False
3b9dff,France,4.89,True
4b161e,Switzerland,225.63,False
3c6442,Germany,199.16,False
151df0,Russian Federation,270.06,False
3c644a,Germany,239.73,False
4b1620,Switzerland,227.53,False
151df9,Russian Federation,233.18,False
7c6d7e,Australia,242.52,False
7c6d96,Australia,147.42,False
4b293f,Switzerland,56.11,False
7c6d95,Australia,82.14,False
ac1a2c,United States,0.0,True
a423b7,United States,168.29,False
151ded,Russian Federation,4.15,False
44b0c3,Belgium,220.4,False
40087a,United Kingdom,210.66,False
abc4d8,United States,232.55,False
7c6d97,Australia,0.0,True
a1d811,United States,241.13,False
a11eb4,United States,116.46,False
a17507,United States,61.88,False
4b5cc9,Switzerland,13.38,False
a05521,United States,229.58,False
ad4bcb,United States,233.34,False
8675d8,Japan,33.95,True
ac2be9,United States,247.64,False
a0b826,United States,215.42,False
a783d7,United States,43.63,False
758532,Philippines,73.76,False
abb245,United States,227.01,False
a09ba1,United States,20.99,False
ac2bf8,United States,246.69,False
a0fea6,United States,213.74,False
a0681c,United States,5.92,True
ac2bfd,United States,214.84,False
acd22c,United States,0.0,True
a280fe,United States,209.38,False
a9bf27,United States,215.89,False
440c83,Austria,230.63,False
a0b803,United States,0.0,True
758511,Philippines,91.52,False
0c4354,Dominican Republic,250.1,False
0c4355,Dominican Republic,250.59,False
a6fc5f,United States,64.67,False
abc591,United States,36.01,True
a9ac07,United States,51.84,False
acf88c,United States,58.37,False
00acab,South Africa,215.54,False
aa41c4,United States,195.74,False
a3183d,United States,216.59,False
495170,Portugal,75.39,False
39d08b,France,34.44,False
4b1698,Switzerland,151.23,False
4b1699,Switzerland,229.48,False
a6fc0c,United States,78.15,False
ac8289,United States,2.57,True
4629d9,Finland,50.33,False
4b1691,Switzerland,222.21,False
48449a,Kingdom of the Netherlands,241.77,False
acf89f,United States,124.8,False
a0ebab,United States,226.26,False
a4380f,United States,232.41,False
49514a,Portugal,0.0,True
49514b,Portugal,189.92,False
7c6d36,Australia,0.51,True
a35eb0,United States,0.0,True
495150,Portugal,206.32,False
495153,Portugal,5.14,True
aa8a0c,United States,55.6,False
495145,Portugal,233.99,False
7c6d24,Australia,221.12,False
495148,Portugal,150.01,False
a0b848,United States,232.73,False
440c40,Austria,38.43,False
a7e6c7,United States,284.57,False
4b169a,Switzerland,242.36,False
440c35,Austria,8.23,True
440c38,Austria,160.78,False
c03f67,Canada,100.05,False
4b027c,Switzerland,184.41,False
a7e804,United States,44.19,False
a54535,United States,250.78,False
782246,China,187.29,False
782245,China,224.94,False
a79821,United States,254.94,False
a9ac9a,United States,84.74,False
4246ad,United Kingdom,243.22,False
75859f,Philippines,105.67,False
a34bc8,United States,213.5,False
4b0274,Switzerland,187.11,False
7c6bc1,Australia,253.68,False
4006c4,United Kingdom,270.57,False
4006c3,United Kingdom,231.86,False
4006c1,United Kingdom,244.35,False
7c3883,Australia,61.43,False
a5320b,United States,219.17,False
ab751f,United States,47.1,False
485779,Kingdom of the Netherlands,164.64,False
a04263,United States,39.26,False
7c6bb9,Australia,288.58,False
7c6bb8,Australia,1.03,True
4b028e,Switzerland,153.62,False
4b028d,Switzerland,197.17,False
4b028c,Switzerland,192.34,False
4b028b,Switzerland,69.72,False
a35ebc,United States,59.29,False
4b028a,Switzerland,209.8,False
4b0295,Switzerland,223.72,False
782272,China,240.21,False
4b0294,Switzerland,72.12,False
a6652b,United States,7.46,True
a67805,United States,7.46,True
a95c89,United States,67.64,False
ac2ba0,United States,207.21,False
acf849,United States,140.47,False
a2e57e,United States,227.31,False
a9ac4b,United States,96.47,False
ab6229,United States,237.72,False
782289,China,122.49,False
151e3c,Russian Federation,240.43,False
3991e3,France,67.12,False
3991e1,France,169.55,False
a6a0cc,United States,190.57,False
ad1857,United States,6.94,True
3991e8,France,233.59,False
3991e7,France,150.93,False
43eae7,United Kingdom,222.37,False
ac2bb6,United States,227.96,False
151e57,Russian Federation,79.39,False
782293,China,264.12,False
a30596,United States,225.44,False
ad185f,United States,233.46,False
ad185a,United States,2.31,True
4b27bf,Switzerland,49.43,False
ac8217,United States,6.94,True
3de6ac,Germany,55.22,False
a2d234,United States,221.52,False
a1c57e,United States,0.9,True
aa40f5,United States,60.19,False
a8e0a5,United States,227.54,False
ab6247,United States,209.54,False
aaebe2,United States,48.24,False
4006eb,United Kingdom,237.04,False
abb222,United States,217.34,False
a34bdc,United States,208.89,False
75853a,Philippines,121.59,False
151da0,Russian Federation,181.83,False
ab73f5,United States,59.66,False
151da3,Russian Federation,211.54,False
151da4,Russian Federation,271.97,False
151da5,Russian Federation,199.12,False
a8e20f,United States,221.47,False
a9bed7,United States,50.83,False
a53287,United States,261.69,False
abc3c6,United States,103.31,False
3cc803,Germany,139.21,False
ad5f5a,United States,87.45,False
ac2c79,United States,149.1,False
3c6518,Germany,233.19,False
a80895,United States,57.21,False
3c6523,Germany,232.47,False
a7858e,United States,233.88,False
4a91af,Sweden,208.75,False
3c651a,Germany,187.82,False
aa4252,United States,235.68,False
841043,Japan,206.84,False
3c6522,Germany,177.62,False
3c6521,Germany,67.32,False
7c6c9e,Australia,225.1,False
7c6c9b,Australia,88.85,False
7c6c9a,Australia,241.18,False
151db3,Russian Federation,21.61,False
e4910c,Brazil,180.29,False
86d94a,Japan,210.38,False
4a91b2,Sweden,198.45,False
151daf,Russian Federation,26.95,False
842388,Japan,232.46,False
aa4230,United States,266.02,False
aa9bbf,United States,241.3,False
3d70f9,Germany,0.0,True
a7851c,United States,215.97,False
aa9bc6,United States,146.96,False
86d906,Japan,268.12,False
390968,France,50.63,False
a437a6,United States,43.95,False
a91535,United States,180.63,False
a6b551,United States,34.2,False
a0b7bb,United States,207.37,False
382fda,France,33.83,False
a08a1a,United States,0.0,True
a054cc,United States,50.81,False
4a91f8,Sweden,204.17,False
86d90e,Japan,154.12,False
a677be,United States,237.02,False
4951ca,Portugal,211.48,False
4951d4,Portugal,229.12,False
4951d8,Portugal,208.57,False
4951d1,Portugal,232.84,False
4951d2,Portugal,143.61,False
ab75aa,United States,53.35,False
40097f,United Kingdom,222.73,False
40097d,United Kingdom,226.4,False
a437ce,United States,123.98,False
ab88ee,United States,203.81,False
400982,United Kingdom,225.93,False
aa9e28,United States,216.0,False
0d0d38,Mexico,3.6,True
a34d52,United States,0.0,True
a1c4d8,United States,66.93,False
a0b7fe,United States,204.46,False
a437d0,United States,32.94,False
40095d,United Kingdom,224.04,False
7cab0a,Australia,226.97,False
a34d2f,United States,220.39,False
a437c0,United States,240.0,False
a531ae,United States,46.82,False
a0691b,United States,149.6,False
ab62ad,United States,206.26,False
408041,United Kingdom,218.71,False
ace5ab,United States,84.27,False
7584e4,Philippines,230.88,False
a11fa3,United States,216.91,False
3e191a,Germany,85.01,False
a8e262,United States,127.07,False
a34d98,United States,199.62,False
408033,United Kingdom,146.64,False
4844ae,Kingdom of the Netherlands,0.9,True
392ae7,France,14.4,True
39812f,France,244.0,False
392af0,France,244.25,False
4844c6,Kingdom of the Netherlands,24.69,True
392af4,France,226.82,False
408018,United Kingdom,47.22,False
392af2,France,92.09,False
a1b1bc,United States,236.56,False
392af9,France,227.31,False
ab62f8,United States,216.17,False
4a4eae,Romania,213.14,False
a46d4e,United States,218.93,False
a8e247,United States,143.5,False
392aec,France,243.65,False
ace5bb,United States,226.27,False
392aed,France,114.52,False
392aee,France,173.47,False
aa305f,United States,142.84,False
440d84,Austria,50.54,False
440d87,Austria,45.11,False
a70a67,United States,45.11,False
ad0673,United States,65.63,False
a09cad,United States,5.92,True
3dd37c,Germany,52.78,False
151e24,Russian Federation,188.45,False
a5ca4b,United States,217.73,False
a6a1af,United States,46.97,False
a95d74,United States,42.23,False
ace64a,United States,257.93,False
151e10,Russian Federation,27.86,False
a55917,United States,7.2,True
ab6394,United States,219.19,False
440d70,Austria,239.51,False
a70a87,United States,53.23,False
a70a84,United States,39.62,False
a5ca89,United States,196.47,False
75860f,Philippines,0.0,True
39d151,France,28.92,False
acc02b,United States,210.06,False
aa42f7,United States,245.12,False
758616,Philippines,216.04,False
adf337,United States,41.48,False
a11fc1,United States,196.14,False
a95d52,United States,209.63,False
a11fc7,United States,225.45,False
acc020,United States,52.47,False
151e1e,Russian Federation,238.34,False
440d8a,Austria,67.89,False
a33a93,United States,219.17,False
495297,Portugal,236.63,False
495298,Portugal,202.92,False
495299,Portugal,211.21,False
495290,Portugal,205.07,False
495293,Portugal,213.73,False
a0b97c,United States,209.57,False
a09cf0,United States,6.28,False
abb397,United States,39.06,False
32b407,Italy,104.23,False
aa55ee,United States,184.49,False
a82a06,United States,5.14,True
440d33,Austria,234.73,False
440d35,Austria,0.0,True
a70a13,United States,52.63,False
49526a,Portugal,83.34,False
3de665,Germany,75.96,False
a6c7e7,United States,45.58,False
a31961,United States,0.0,True
40092b,United Kingdom,154.81,False
a95d08,United States,242.03,False
a03000,United States,129.17,False
a771a8,United States,298.9,False
a71d63,United States,44.35,False
7821b8,China,218.88,False
a0a644,United States,129.87,False
440d3e,Austria,15.65,False
a0433b,United States,240.76,False
a39017,United States,241.03,False
ab7627,United States,273.18,False
4007fb,United Kingdom,165.92,False
a6b60a,United States,196.73,False
a96fa3,United States,61.77,False
782362,China,252.12,False
aaa621,United States,216.7,False
4007f9,United Kingdom,236.55,False
ae5a96,United States,51.96,False
4007f6,United Kingdom,246.63,False
4007f5,United Kingdom,199.53,False
a29680,United States,205.09,False
ae5a92,United States,67.35,False
a1c66a,United States,284.96,False
a80931,United States,35.89,False
78235f,China,195.81,False
4007dc,United Kingdom,203.19,False
aa5621,United States,241.85,False
4007db,United Kingdom,205.42,False
ac3fc5,United States,0.0,True
4007da,United Kingdom,156.74,False
ac3fc6,United States,95.61,False
4c348c,Serbia,172.98,False
a3e011,United States,72.88,False
a4396b,United States,160.64,False
a15027,United States,253.57,False
ab7644,United States,148.72,False
a1a004,United States,50.26,False
ab6316,United States,205.72,False
7c0012,Australia,149.23,False
a0a682,United States,39.45,False
4baac7,Turkey,251.62,False
4baac6,Turkey,164.7,False
380b5a,France,171.2,False
4baad4,Turkey,200.63,False
ad1947,United States,48.69,False
a2e646,United States,266.45,False
acf948,United States,67.98,False
4baad3,Turkey,180.38,False
aa6943,United States,275.13,False
7105ad,Saudi Arabia,248.87,False
4baacd,Turkey,0.0,False
4baaca,Turkey,134.6,False
440d10,Austria,205.87,False
a29661,United States,54.43,False
484561,Kingdom of the Netherlands,198.76,False
495217,Portugal,233.78,False
495218,Portugal,212.46,False
495219,Portugal,224.67,False
aaffed,United States,234.7,False
75869f,Philippines,155.07,False
a35ff9,United States,27.9,False
781060,China,263.44,False
48455d,Kingdom of the Netherlands,234.91,False
495214,Portugal,216.73,False
495215,Portugal,200.54,False
4baacf,Turkey,207.22,False
484559,Kingdom of the Netherlands,212.13,False
abc649,United States,216.04,False
ab0ce1,United States,61.79,False
abd971,United States,210.69,False
a8e1cc,United States,0.0,True
abd975,United States,17.35,False
484560,Kingdom of the Netherlands,239.28,False
151d45,Russian Federation,186.75,False
485875,Kingdom of the Netherlands,63.69,False
ace621,United States,154.64,False
aa8a8a,United States,230.7,False
151d4f,Russian Federation,233.19,False
ac7014,United States,264.29,False
aab99f,United States,219.86,False
abc668,United States,2.83,True
a4000f,United States,214.96,False
781095,China,215.16,False
781094,China,211.39,False
aaecff,United States,59.65,False
aa8a83,United States,238.15,False
ad5fef,United States,243.03,False
acf975,United States,0.0,False
4b5c21,Switzerland,7.2,True
a34e01,United States,219.6,False
4ca9c1,Ireland,95.72,False
a10e32,United States,70.89,False
4ca9c3,Ireland,236.08,False
485844,Kingdom of the Netherlands,55.05,False
a068ee,United States,47.04,False
ace4e0,United States,256.78,False
a7d673,United States,208.2,False
484506,Kingdom of the Netherlands,233.12,False
4ca9d2,Ireland,243.16,False
460555,Finland,39.58,False
a9accd,United States,219.65,False
4b26b9,Switzerland,30.0,False
4ca9bb,Ireland,223.85,False
a8f646,United States,1.03,True
4ca9a9,Ireland,2.31,True
0a00cd,Algeria,233.39,False
48ef35,Poland,5.14,True
c08268,Canada,81.5,False
aada6e,United States,49.68,False
a3e08d,United States,229.77,False
3e0708,Germany,52.21,False
7585a2,Philippines,105.48,False
7585a1,Philippines,223.67,False
a76066,United States,221.55,False
ac1a72,United States,233.84,False
a9acb8,United States,243.24,False
abb1de,United States,217.72,False
4ca9b1,Ireland,47.37,False
aa5690,United States,205.52,False
782307,China,246.92,False
0d0c9c,Mexico,236.05,False
7585b4,Philippines,214.36,False
4b5c1a,Switzerland,0.06,True
4b5c1b,Switzerland,6.94,True
461838,Finland,135.96,False
ae5a62,United States,30.54,False
4b5c62,Switzerland,0.06,True
4b5c63,Switzerland,10.8,True
a1fb23,United States,47.61,False
a1b2a8,United States,226.93,False
a0b8fb,United States,188.45,False
acd1f6,United States,79.23,False
4ca9eb,Ireland,126.46,False
4ca9ed,Ireland,235.85,False
a53369,United States,216.03,False
151d9b,Russian Federation,241.93,False
782320,China,0.0,True
7c6cb6,Australia,78.98,False
a5468e,United States,129.1,False
ab1fa7,United States,248.73,False
4b5c3a,Switzerland,0.0,True
a438c3,United States,260.25,False
a175f8,United States,181.03,False
a1fb16,United States,100.82,False
a6666e,United States,53.04,False
ae5a58,United States,40.97,False
781008,China,222.97,False
7c6ca1,Australia,215.12,False
a0db11,United States,72.74,False
4ca9cb,Ireland,131.14,False
4ca9cc,Ireland,246.05,False
a438b0,United States,233.68,False
ad3a7f,United States,211.84,False
781013,China,188.88,False
8054e6,India,199.22,False
c00bd4,Canada,233.62,False
43c908,United Kingdom,79.07,False
c07551,Canada,134.82,False
e4987e,Brazil,88.0,False
4841ad,Kingdom of the Netherlands,254.41,False
4bab4e,Turkey,238.21,False
a5cf82,United States,207.42,False
477d86,Hungary,6.94,True
4601f4,Finland,11.83,True
4601f9,Finland,96.72,False
43ea7c,United Kingdom,65.51,False
4601f8,Finland,138.37,False
40194e,United Kingdom,48.75,False
7822dc,China,199.98,False
7822f4,China,263.92,False
4854cb,Kingdom of the Netherlands,226.94,False
aa21ba,United States,59.29,False
4854cf,Kingdom of the Netherlands,222.17,False
440a8c,Austria,244.11,False
4854cd,Kingdom of the Netherlands,7.72,True
4601fb,Finland,22.12,True
4601fa,Finland,103.34,False
140ab5,Russian Federation,27.8,False
a68c67,United States,39.8,False
4841b4,Kingdom of the Netherlands,249.2,False
e49895,Brazil,122.49,False
48da43,Poland,46.57,False
a883bd,United States,11.83,True
4867eb,Kingdom of the Netherlands,229.58,False
4867ec,Kingdom of the Netherlands,233.48,False
ac61bc,United States,140.02,False
a45f8e,United States,238.2,False
4841a5,Kingdom of the Netherlands,142.71,False
4bab48,Turkey,219.21,False
a70f9f,United States,53.98,False
4bab55,Turkey,222.81,False
3acbff,France,6.43,True
4854af,Kingdom of the Netherlands,83.11,False
401934,United Kingdom,41.29,False
84bd16,Japan,103.61,False
4ca8ff,Ireland,218.04,False
